APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54880: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54880): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (343/1500). Fetching API History for 54881: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54881): 376 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54882: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54882): 1477 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (36/1500). Fetching API History for 54883: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54883): 41 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (388/1500). Fetching API History for 54884: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54884): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (170/1500). Fetching API History for 54885: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54885): 313 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (388/1500). Fetching API History for 54886: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54886): 1464 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (6/1500). Fetching API History for 54887: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54887): 17 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (388/1500). Fetching API History for 54888: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54888): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (83/1500). Fetching API History for 54889: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54889): 145 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (387/1500). Fetching API History for 54890: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54890): 1493 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (41/1500). Fetching API History for 54891: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54891): 51 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (381/1500). Fetching API History for 54892: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54892): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (339/1500). Fetching API History for 54893: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54893): 981 candles processed.
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54765): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54766): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54767): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:63    🌐 DB insufficient (1494/1500). Fetching API History for 54768: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54768): 1490 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54769): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54770): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54771): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:63    🌐 DB insufficient (1314/1500). Fetching API History for 54772: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54772): 1310 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54773): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54774): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54775): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:63    🌐 DB insufficient (1139/1500). Fetching API History for 54776: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54776): 1136 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54777): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for PE (54778): 1500 candles processed.
APR-10 09:21 INFO     market_history.py:151   ✅ Warmup complete for CE (54779): 1500 candles processed.
APR-10 09:21 INFO     live_trader.py :185   🔄 Replaying 9176 buffered ticks from warmup period...
⚠️ [IC] Low history for ema-21 on PE (54891). Have 44 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-5 on PE (54887). Have 16 bars, need ~17 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 16 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54883). Have 37 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54879). Have 51 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54879). Have 52 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54883). Have 38 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 17 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54891). Have 45 bars, need ~73 for stabilization. Values may lag.
APR-10 09:21 INFO     live_trader.py :191   ✅ Bulk Warmup Complete. Ready for Live Ticks.
